"Cb"	"Cd"	"Ci"	"Ee"	"Pg"	"Pp"
0	-0.0706166417254442	0	-0.0349660134021742	0	0
0.117159896174528	0	0.00979001129151362	0.102164212260453	-0.0289211309275207	0
-0.19033296972828	0.199030919768552	0	-0.0673576545656867	-0.00298929055211003	-0.00415465887244693
0	0.0576532807484321	0	0	0	0
0	0.0426524241042151	0	0	0	-0.121099423760067
0	0	0	-0.142811522795537	0	0
0	0	0.0617530440421887	0	0	0.0584713578339426
0.0509142094497185	0	0	0	0	-0.0172360807404968
0.0206261726413785	0	-0.282496977380506	0	0.130369915927965	-0.0321331027957745
0	-0.483688990997764	0	-0.251912718991746	0	0.0353501195898579
0.0423090220535479	0	0	-0.0465373306502541	0.102286746115534	0
0	0	0.0109545372266668	0	-0.020630145060011	-0.00763121568500313
0	0	0.154109362251588	0.118509430660371	0.188026876022655	0
0.00526715993183992	0	-0.0320643821281963	-0.013127933609589	0.0531706058129591	0
0	0	0	0	0	0
-0.0858858599201691	0	0	-0.106044887006329	0	0
0	0	-0.012081636263342	0	0	0
0	0	0	0	-0.199605275361589	0
0.0372123082481509	0	0	0.101953858361584	-0.0385192702183096	0.015614317556574
0.0777125477676138	0	0	0.156576825104403	0	0.062873955645731
0	0	0	0	0	0
-0.0188977173016586	0	0.0249734843660508	0.00316181220192081	0.092260308692706	-0.0127836978333965
0	-0.0706166417254442	0	0	0	0.102520522994712
0.117159896174528	0	0	0	-0.0289211309275207	0.0968830088924429
-0.19033296972828	0.199030919768552	0	0	-0.00298929055211003	-0.00415465887244693
-0.0506713212197973	0	-0.0766654775003839	0	0	0
0.0272635232367202	0.0426524241042151	-0.253070098750688	0	0	-0.121099423760067
-0.13113919126285	0	-0.129614085572861	0	0	0
0	0	0	0	0	0.0584713578339426
0	0	-0.121950547980111	0	0.101567921595517	0
0.0206261726413785	0	0	0	0	-0.0321331027957745
0	-0.483688990997764	0	0	0	0
0.0423090220535479	-0.0524855062513713	0.175960277713045	0	0	0.0396715725651181
0	-0.00486855573692641	0	0.0139063114802877	-0.020630145060011	0
0	0	0	0.118509430660371	0	0.131711421536217
0	0	0	0	0	0.00917607929908091
0	-0.100871749536689	0	0.0877512900669161	0	0
-0.0858858599201691	0	0.192909896190488	-0.106044887006329	0	0
0	0	-0.012081636263342	0	0	-0.182044354603827
0.00441383924135873	-0.0850539828102763	-0.167913057166214	-0.0221525417983085	-0.199605275361589	0.0243112406035048
0	0.0506862477601118	-0.185363559467328	0.101953858361584	0	0
0.0777125477676138	0.111691539368364	0	0.156576825104403	0	0.062873955645731
0	-0.0671389066389337	0	0	0	0
0	0.0501702162126901	0	0	0	-0.0127836978333965
0	-0.0706166417254442	0	-0.0349660134021742	0	0
0	0.0862889084578283	0	0	0	0.0968830088924429
0	0.199030919768552	0	-0.0673576545656867	0	0
-0.0506713212197973	0.0576532807484321	-0.0766654775003839	0	0	0
0.0272635232367202	0.0426524241042151	0	0	0.449558662494985	0
-0.13113919126285	0	0	-0.142811522795537	0	0
-0.0283906522185025	0	0.0617530440421887	0.0221226218846348	-0.0326249282249084	0
0	0	-0.121950547980111	0	0	0
0	-0.736850285352704	0	0	0.130369915927965	0
0	0	0	0	0	0.0353501195898579
0	-0.0524855062513713	0	0	0.102286746115534	0
0	0	0.0109545372266668	0.0139063114802877	0	-0.00763121568500313
0	0	0	0	0.188026876022655	0
0.00526715993183992	-0.0128772297481418	0	-0.013127933609589	0	0
0	0	0	0	0	-0.229820201854625
0	0	0.192909896190488	-0.106044887006329	-0.101024754925622	0
0	0	-0.012081636263342	0.00572498510921505	0	0
0	-0.0850539828102763	0	0	0	0
0	0.0506862477601118	0	0.101953858361584	-0.0385192702183096	0
0.0777125477676138	0	0	0.156576825104403	0	0
0.093955862414434	-0.0671389066389337	0	0	0	0
0	0	0	0.00316181220192081	0.092260308692706	0
0.000114188775673091	0	0	-0.0349660134021742	0	0
0.117159896174528	0	0.00979001129151362	0	0	0
-0.19033296972828	0.199030919768552	-0.00645268483683777	0	0	0
-0.0506713212197973	0	0	0	0.0307319757480562	0
0	0	0	0	0.449558662494985	-0.121099423760067
-0.13113919126285	0	0	-0.142811522795537	0	0
-0.0283906522185025	0	0.0617530440421887	0.0221226218846348	0	0.0584713578339426
0.0509142094497185	-0.0090745352585808	-0.121950547980111	0	0	0
0	-0.736850285352704	-0.282496977380506	0.015607779108696	0	0
0	-0.483688990997764	0	0	0	0.0353501195898579
0.0423090220535479	-0.0524855062513713	0	0	0	0.0396715725651181
0.0180806287683112	0	0	0.0139063114802877	-0.020630145060011	0
0	0.00146585333424603	0	0	0.188026876022655	0
0	0	-0.0320643821281963	-0.013127933609589	0.0531706058129591	0
0.106434398400525	0	0	0.0877512900669161	0	0
-0.0858858599201691	0.236316392772928	0	0	0	0
-0.143787299258555	0	-0.012081636263342	0	-0.0720630215621227	0
0	0	-0.167913057166214	-0.0221525417983085	0	0
0	0	0	0	-0.0385192702183096	0.015614317556574
0.0777125477676138	0.111691539368364	0	0	0	0.062873955645731
0.093955862414434	-0.0671389066389337	0.42050609584665	0	0	0.0592208405864711
-0.0188977173016586	0.0501702162126901	0	0	0	0
0	0	0	0	0	0
0	0.0862889084578283	0.00979001129151362	0	0	0.0968830088924429
-0.19033296972828	0.199030919768552	-0.00645268483683777	0	0	0
0	0	-0.0766654775003839	0	0	0
0.0272635232367202	0.0426524241042151	0	0	0	-0.121099423760067
0	0	0	-0.142811522795537	0	0
0	0	0.0617530440421887	0.0221226218846348	-0.0326249282249084	0.0584713578339426
0.0509142094497185	-0.0090745352585808	0	0.0254546995610755	0	0
0	0	-0.282496977380506	0	0	0
0	-0.483688990997764	0	0	0	0
0.0423090220535479	0	0.175960277713045	-0.0465373306502541	0	0
0	0	0	0.0139063114802877	-0.020630145060011	-0.00763121568500313
0	0.00146585333424603	0	0	0	0
0.00526715993183992	-0.0128772297481418	-0.0320643821281963	-0.013127933609589	0	0.00917607929908091
0	-0.100871749536689	-0.00560547140744765	0	0	0
0	0	0	-0.106044887006329	0	0.0795841658959212
0	0	-0.012081636263342	0.00572498510921505	-0.0720630215621227	-0.182044354603827
0.00441383924135873	-0.0850539828102763	-0.167913057166214	0	-0.199605275361589	0.0243112406035048
0	0.0506862477601118	0	0	0	0.015614317556574
0.0777125477676138	0	0	0	0	0
0	-0.0671389066389337	0	0	0	0
0	0	0	0.00316181220192081	0.092260308692706	0
0	0	0	0	0.0152114463232472	0
0	0.0862889084578283	0.00979001129151362	0	0	0
0	0	0	0	0	-0.00415465887244693
0	0	0	0	0	0.0822743907786719
0.0272635232367202	0.0426524241042151	-0.253070098750688	0.0430687326793743	0	-0.121099423760067
0	0	-0.129614085572861	-0.142811522795537	-0.0151137420655224	-0.253538718544127
0	0	0.0617530440421887	0.0221226218846348	0	0.0584713578339426
0	-0.0090745352585808	-0.121950547980111	0.0254546995610755	0.101567921595517	0
0	-0.736850285352704	-0.282496977380506	0.015607779108696	0	0
0	-0.483688990997764	0	-0.251912718991746	0.136086861404245	0
0	0	0	0	0	0.0396715725651181
0	0	0	0	-0.020630145060011	0
-0.0321098181310585	0	0.154109362251588	0.118509430660371	0.188026876022655	0
0	-0.0128772297481418	0	-0.013127933609589	0	0
0	0	0	0	0.0750426985410647	0
-0.0858858599201691	0	0.192909896190488	-0.106044887006329	0	0
-0.143787299258555	0	0	0.00572498510921505	0	-0.182044354603827
0	0	0	-0.0221525417983085	-0.199605275361589	0.0243112406035048
0	0	-0.185363559467328	0	-0.0385192702183096	0
0.0777125477676138	0.111691539368364	0	0	0	0
0	-0.0671389066389337	0.42050609584665	0.502083607728942	0	0
0	0	0	0	0	-0.0127836978333965
0	-0.0706166417254442	0	-0.0349660134021742	0	0
0	0.0862889084578283	0	0.102164212260453	-0.0289211309275207	0.0968830088924429
-0.19033296972828	0.199030919768552	0	0	0	0
0	0	-0.0766654775003839	0	0.0307319757480562	0.0822743907786719
0.0272635232367202	0	0	0.0430687326793743	0.449558662494985	0
0	0	0	0	0	0
0	-0.14191492512154	0	0	0	0.0584713578339426
0	0	-0.121950547980111	0.0254546995610755	0	-0.0172360807404968
0.0206261726413785	0	0	0.015607779108696	0.130369915927965	-0.0321331027957745
0	0	0.447683047573479	0	0	0
0	0	0	-0.0465373306502541	0	0.0396715725651181
0	0	0.0109545372266668	0.0139063114802877	0	-0.00763121568500313
-0.0321098181310585	0	0.154109362251588	0.118509430660371	0.188026876022655	0
0	-0.0128772297481418	0	0	0	0.00917607929908091
0	0	0	0.0877512900669161	0	-0.229820201854625
0	0.236316392772928	0	0	-0.101024754925622	0
-0.143787299258555	0.323475873837108	-0.012081636263342	0	0	0
0	-0.0850539828102763	-0.167913057166214	-0.0221525417983085	0	0
0.0372123082481509	0	0	0.101953858361584	-0.0385192702183096	0.015614317556574
0	0.111691539368364	0	0.156576825104403	0	0.062873955645731
0	-0.0671389066389337	0	0	0	0
0	0	0	0.00316181220192081	0	0
0	0	0	0	0.0152114463232472	0
0	0	0	0.102164212260453	0	0.0968830088924429
-0.19033296972828	0	-0.00645268483683777	-0.0673576545656867	0	-0.00415465887244693
0	0	0	0	0.0307319757480562	0.0822743907786719
0	0	0	0.0430687326793743	0	0
0	-0.339557333461774	-0.129614085572861	0	0	-0.253538718544127
-0.0283906522185025	-0.14191492512154	0	0	0	0.0584713578339426
0	-0.0090745352585808	-0.121950547980111	0.0254546995610755	0	-0.0172360807404968
0.0206261726413785	-0.736850285352704	0	0	0	0
-0.0162360231130137	-0.483688990997764	0	-0.251912718991746	0.136086861404245	0
0	0	0	-0.0465373306502541	0.102286746115534	0
0	0	0	0	-0.020630145060011	-0.00763121568500313
-0.0321098181310585	0.00146585333424603	0	0	0	0.131711421536217
0	-0.0128772297481418	-0.0320643821281963	0	0	0
0	0	-0.00560547140744765	0.0877512900669161	0	-0.229820201854625
0	0.236316392772928	0.192909896190488	0	0	0
0	0	0	0	-0.0720630215621227	0
0.00441383924135873	0	-0.167913057166214	0	-0.199605275361589	0
0	0	0	0	-0.0385192702183096	0.015614317556574
0.0777125477676138	0	0	0.156576825104403	-0.116494936782909	0.062873955645731
0	-0.0671389066389337	0	0	0	0
-0.0188977173016586	0.0501702162126901	0	0.00316181220192081	0.092260308692706	-0.0127836978333965
0	0	0.577808851512813	-0.0349660134021742	0.0152114463232472	0.102520522994712
0	0	0	0.102164212260453	-0.0289211309275207	0
-0.19033296972828	0	0	0	-0.00298929055211003	-0.00415465887244693
0	0	0	0.165411913524224	0	0.0822743907786719
0	0.0426524241042151	0	0	0	-0.121099423760067
0	-0.339557333461774	0	-0.142811522795537	-0.0151137420655224	0
-0.0283906522185025	0	0.0617530440421887	0.0221226218846348	0	0
0	0	-0.121950547980111	0.0254546995610755	0	0
0	-0.736850285352704	-0.282496977380506	0	0	0
0	-0.483688990997764	0	0	0.136086861404245	0.0353501195898579
0	0	0	-0.0465373306502541	0	0
0	0	0	0.0139063114802877	-0.020630145060011	0
-0.0321098181310585	0	0	0.118509430660371	0	0
0	-0.0128772297481418	0	-0.013127933609589	0	0
0.106434398400525	-0.100871749536689	0	0	0	0
0	0	0	0	-0.101024754925622	0.0795841658959212
0	0	0	0.00572498510921505	0	0
0	-0.0850539828102763	0	-0.0221525417983085	0	0.0243112406035048
0.0372123082481509	0	-0.185363559467328	0	0	0
0	0	0.064312901600805	0	0	0
0.093955862414434	0	0	0	-0.204554971927368	0
-0.0188977173016586	0.0501702162126901	0.0249734843660508	0	0	-0.0127836978333965
0.000114188775673091	0	0.577808851512813	0	0.0152114463232472	0
0	0	0	0	0	0.0968830088924429
0	0	0	0	-0.00298929055211003	0
0	0.0576532807484321	0	0	0	0.0822743907786719
0	0	-0.253070098750688	0.0430687326793743	0	-0.121099423760067
0	-0.339557333461774	0	-0.142811522795537	-0.0151137420655224	-0.253538718544127
0	0	0.0617530440421887	0	0	0
0	-0.0090745352585808	0	0.0254546995610755	0.101567921595517	0
0	0	0	0	0.130369915927965	-0.0321331027957745
0	0	0.447683047573479	0	0.136086861404245	0
0.0423090220535479	0	0.175960277713045	-0.0465373306502541	0	0
0.0180806287683112	-0.00486855573692641	0.0109545372266668	0.0139063114802877	0	-0.00763121568500313
0	0	0	0.118509430660371	0.188026876022655	0
0.00526715993183992	0	0	0	0.0531706058129591	0.00917607929908091
0	-0.100871749536689	0	0	0.0750426985410647	0
-0.0858858599201691	0	0	-0.106044887006329	0	0.0795841658959212
0	0	0	0.00572498510921505	0	0
0.00441383924135873	0	-0.167913057166214	-0.0221525417983085	-0.199605275361589	0.0243112406035048
0.0372123082481509	0	0	0	0	0
0.0777125477676138	0.111691539368364	0	0	0	0
0	0	0	0.502083607728942	0	0
0	0	0	0	0.092260308692706	0
0.000114188775673091	0	0	0	0	0
0.117159896174528	0	0	0.102164212260453	-0.0289211309275207	0
0	0	0	0	-0.00298929055211003	0
-0.0506713212197973	0	-0.0766654775003839	0.165411913524224	0.0307319757480562	0.0822743907786719
0	0.0426524241042151	0	0	0	-0.121099423760067
0	0	0	0	-0.0151137420655224	-0.253538718544127
0	0	0	0.0221226218846348	-0.0326249282249084	0.0584713578339426
0.0509142094497185	0	0	0	0	-0.0172360807404968
0	-0.736850285352704	0	0.015607779108696	0.130369915927965	0
-0.0162360231130137	0	0	0	0.136086861404245	0
0	0	0	0	0.102286746115534	0.0396715725651181
0	-0.00486855573692641	0.0109545372266668	0	-0.020630145060011	-0.00763121568500313
-0.0321098181310585	0.00146585333424603	0	0	0.188026876022655	0
0	-0.0128772297481418	0	0	0.0531706058129591	0
0	0	-0.00560547140744765	0	0	0
-0.0858858599201691	0.236316392772928	0.192909896190488	0	-0.101024754925622	0
0	0.323475873837108	0	0.00572498510921505	-0.0720630215621227	0
0	-0.0850539828102763	0	0	0	0
0.0372123082481509	0.0506862477601118	0	0.101953858361584	0	0
0	0	0	0	-0.116494936782909	0
0.093955862414434	0	0	0	-0.204554971927368	0.0592208405864711
0	0	0.0249734843660508	0	0.092260308692706	0
0.000114188775673091	0	0	-0.0349660134021742	0.0152114463232472	0
0.117159896174528	0.0862889084578283	0	0	0	0
-0.19033296972828	0	0	0	-0.00298929055211003	0
0	0	0	0	0.0307319757480562	0
0.0272635232367202	0.0426524241042151	-0.253070098750688	0.0430687326793743	0	0
-0.13113919126285	-0.339557333461774	0	0	-0.0151137420655224	0
0	0	0.0617530440421887	0.0221226218846348	0	0.0584713578339426
0	-0.0090745352585808	-0.121950547980111	0	0	0
0	0	-0.282496977380506	0.015607779108696	0	-0.0321331027957745
0	0	0.447683047573479	-0.251912718991746	0.136086861404245	0
0	0	0.175960277713045	-0.0465373306502541	0.102286746115534	0.0396715725651181
0	-0.00486855573692641	0	0.0139063114802877	0	-0.00763121568500313
0	0.00146585333424603	0	0	0	0.131711421536217
0	-0.0128772297481418	0	0	0.0531706058129591	0
0	0	0	0	0.0750426985410647	0
0	0.236316392772928	0.192909896190488	0	-0.101024754925622	0.0795841658959212
0	0	-0.012081636263342	0	0	0
0.00441383924135873	-0.0850539828102763	0	-0.0221525417983085	0	0.0243112406035048
0.0372123082481509	0	0	0.101953858361584	0	0
0	0	0.064312901600805	0	0	0
0	0	0	0	0	0.0592208405864711
-0.0188977173016586	0	0.0249734843660508	0.00316181220192081	0.092260308692706	0
0	0	0.577808851512813	-0.0349660134021742	0	0.102520522994712
0	0.0862889084578283	0.00979001129151362	0	0	0
0	0.199030919768552	0	0	-0.00298929055211003	-0.00415465887244693
0	0.0576532807484321	-0.0766654775003839	0.165411913524224	0.0307319757480562	0
0	0.0426524241042151	0	0	0	0
0	-0.339557333461774	0	0	0	0
0	0	0	0.0221226218846348	-0.0326249282249084	0.0584713578339426
0	0	0	0.0254546995610755	0	-0.0172360807404968
0	-0.736850285352704	0	0	0	0
-0.0162360231130137	0	0.447683047573479	-0.251912718991746	0.136086861404245	0
0.0423090220535479	0	0	-0.0465373306502541	0.102286746115534	0.0396715725651181
0	-0.00486855573692641	0	0.0139063114802877	0	0
-0.0321098181310585	0	0.154109362251588	0.118509430660371	0	0
0.00526715993183992	-0.0128772297481418	0	-0.013127933609589	0	0.00917607929908091
0	0	0	0.0877512900669161	0	0
-0.0858858599201691	0.236316392772928	0	0	0	0
-0.143787299258555	0	0	0	0	0
0	-0.0850539828102763	0	-0.0221525417983085	-0.199605275361589	0.0243112406035048
0	0	0	0	0	0.015614317556574
0	0	0	0.156576825104403	0	0
0	0	0.42050609584665	0	-0.204554971927368	0
0	0.0501702162126901	0.0249734843660508	0	0.092260308692706	-0.0127836978333965
0.000114188775673091	-0.0706166417254442	0	-0.0349660134021742	0	0.102520522994712
0	0.0862889084578283	0.00979001129151362	0	0	0.0968830088924429
-0.19033296972828	0.199030919768552	0	-0.0673576545656867	0	-0.00415465887244693
0	0.0576532807484321	0	0.165411913524224	0	0.0822743907786719
0	0	0	0.0430687326793743	0.449558662494985	0
-0.13113919126285	0	-0.129614085572861	-0.142811522795537	0	-0.253538718544127
0	-0.14191492512154	0	0	0	0.0584713578339426
0	0	0	0	0	0
0	0	-0.282496977380506	0.015607779108696	0.130369915927965	0
0	0	0	0	0	0
0	0	0	-0.0465373306502541	0	0.0396715725651181
0	-0.00486855573692641	0.0109545372266668	0.0139063114802877	0	0
0	0	0	0	0	0.131711421536217
0.00526715993183992	-0.0128772297481418	0	0	0.0531706058129591	0
0	0	-0.00560547140744765	0	0.0750426985410647	0
0	0	0	-0.106044887006329	-0.101024754925622	0
-0.143787299258555	0.323475873837108	0	0	0	-0.182044354603827
0	0	0	0	0	0
0.0372123082481509	0	-0.185363559467328	0	0	0
0	0	0	0	-0.116494936782909	0.062873955645731
0	0	0.42050609584665	0.502083607728942	0	0.0592208405864711
-0.0188977173016586	0	0.0249734843660508	0	0	0
0.000114188775673091	0	0	0	0	0
0	0	0.00979001129151362	0.102164212260453	-0.0289211309275207	0
-0.19033296972828	0.199030919768552	0	-0.0673576545656867	0	0
0	0	-0.0766654775003839	0.165411913524224	0	0.0822743907786719
0	0	0	0.0430687326793743	0.449558662494985	-0.121099423760067
0	0	0	0	-0.0151137420655224	-0.253538718544127
-0.0283906522185025	-0.14191492512154	0.0617530440421887	0	0	0.0584713578339426
0	-0.0090745352585808	0	0	0	-0.0172360807404968
0	-0.736850285352704	0	0	0.130369915927965	-0.0321331027957745
-0.0162360231130137	0	0	0	0	0.0353501195898579
0.0423090220535479	0	0	0	0	0
0	-0.00486855573692641	0	0.0139063114802877	0	-0.00763121568500313
-0.0321098181310585	0.00146585333424603	0.154109362251588	0.118509430660371	0	0
0.00526715993183992	0	-0.0320643821281963	-0.013127933609589	0	0
0	0	-0.00560547140744765	0	0	-0.229820201854625
0	0	0	-0.106044887006329	-0.101024754925622	0
0	0.323475873837108	-0.012081636263342	0.00572498510921505	0	0
0.00441383924135873	-0.0850539828102763	0	0	-0.199605275361589	0.0243112406035048
0	0	-0.185363559467328	0	0	0.015614317556574
0	0	0	0.156576825104403	-0.116494936782909	0.062873955645731
0.093955862414434	0	0	0.502083607728942	0	0.0592208405864711
0	0.0501702162126901	0	0	0	0
0.000114188775673091	0	0.577808851512813	-0.0349660134021742	0	0
0.117159896174528	0	0.00979001129151362	0	-0.0289211309275207	0
-0.19033296972828	0.199030919768552	0	0	-0.00298929055211003	-0.00415465887244693
0	0	-0.0766654775003839	0.165411913524224	0.0307319757480562	0
0	0	-0.253070098750688	0	0.449558662494985	0
-0.13113919126285	0	-0.129614085572861	0	0	0
0	0	0	0	0	0.0584713578339426
0	0	-0.121950547980111	0.0254546995610755	0	-0.0172360807404968
0.0206261726413785	-0.736850285352704	-0.282496977380506	0	0.130369915927965	-0.0321331027957745
0	0	0	-0.251912718991746	0	0.0353501195898579
0	-0.0524855062513713	0.175960277713045	-0.0465373306502541	0	0.0396715725651181
0	0	0.0109545372266668	0.0139063114802877	0	0
0	0.00146585333424603	0	0.118509430660371	0	0
0.00526715993183992	0	0	0	0	0.00917607929908091
0.106434398400525	0	0	0	0	0
0	0	0.192909896190488	0	0	0
0	0	0	0	0	0
0.00441383924135873	-0.0850539828102763	0	0	0	0
0.0372123082481509	0.0506862477601118	-0.185363559467328	0.101953858361584	0	0
0	0	0	0	-0.116494936782909	0
0.093955862414434	-0.0671389066389337	0.42050609584665	0.502083607728942	-0.204554971927368	0.0592208405864711
-0.0188977173016586	0	0.0249734843660508	0	0	-0.0127836978333965
0	-0.0706166417254442	0.577808851512813	-0.0349660134021742	0.0152114463232472	0
0	0	0.00979001129151362	0.102164212260453	-0.0289211309275207	0
0	0	0	0	0	-0.00415465887244693
0	0.0576532807484321	0	0.165411913524224	0	0
0.0272635232367202	0	0	0	0	0
0	0	-0.129614085572861	0	0	-0.253538718544127
0	-0.14191492512154	0	0	0	0.0584713578339426
0	-0.0090745352585808	0	0	0	-0.0172360807404968
0.0206261726413785	-0.736850285352704	0	0	0.130369915927965	-0.0321331027957745
-0.0162360231130137	0	0.447683047573479	-0.251912718991746	0	0
